symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,lot_size,pnl_points,pnl_usd,equity
SP500.,short,2025-10-09 19:00:00+02:00,6748.68,2025-10-09 19:45:00+02:00,6738.797841895291,SL,1.1,988.2,10.87,407.31
NAS100.,long,2025-10-10 18:45:00+02:00,25197.75,2025-10-10 18:45:00+02:00,25161.94586122167,SL,0.2,-3580.4,-7.16,400.15
DJ30.,short,2025-10-10 20:00:00+02:00,46253.47,2025-10-10 20:00:00+02:00,46053.43025374416,TP,0.1,20004.0,20.0,420.15
NAS100.,short,2025-10-13 16:15:00+02:00,24624.15,2025-10-13 18:00:00+02:00,24683.65528221593,SL,0.1,-5950.5,-5.95,414.2
SP500.,short,2025-10-13 16:15:00+02:00,6629.15,2025-10-13 18:00:00+02:00,6642.823653043733,SL,0.6,-1367.4,-8.2,406.0
DJ30.,short,2025-10-13 16:15:00+02:00,45873.45,2025-10-13 18:30:00+02:00,45953.32738208768,SL,0.1,-7987.7,-7.99,398.01
DJ30.,long,2025-10-13 19:00:00+02:00,46037.45,2025-10-13 19:15:00+02:00,45928.78722537777,SL,0.1,-10866.3,-10.87,387.14
SP500.,long,2025-10-13 19:00:00+02:00,6655.9,2025-10-13 19:15:00+02:00,6638.918169285751,SL,0.5,-1698.2,-8.49,378.65
SP500.,short,2025-10-14 18:45:00+02:00,6563.46,2025-10-14 18:45:00+02:00,6582.987110968407,SL,0.4,-1952.7,-7.81,370.84
SP500.,long,2025-10-14 19:30:00+02:00,6624.59,2025-10-15 00:30:00+02:00,6663.187424272015,SL,0.3,3859.7,11.58,382.42
DJ30.,long,2025-10-15 18:45:00+02:00,46622.6,2025-10-15 18:45:00+02:00,46554.32589993987,SL,0.1,-6827.4,-6.83,375.59
NAS100.,long,2025-10-15 19:15:00+02:00,24925.57,2025-10-15 20:30:00+02:00,24862.44261403564,SL,0.1,-6312.7,-6.31,369.28
DJ30.,short,2025-10-15 20:45:00+02:00,46426.6,2025-10-15 22:15:00+02:00,46237.81317254244,SL,0.1,18878.7,18.88,388.16
NAS100.,long,2025-10-16 17:45:00+02:00,24943.85,2025-10-16 18:15:00+02:00,24902.452438105945,SL,0.2,-4139.8,-8.28,379.88
DJ30.,short,2025-10-16 19:15:00+02:00,46306.86,2025-10-16 19:15:00+02:00,46396.55651730651,SL,0.1,-8969.7,-8.97,370.91
SP500.,short,2025-10-16 19:15:00+02:00,6685.86,2025-10-16 19:15:00+02:00,6698.31651434572,SL,0.6,-1245.7,-7.47,363.44
NAS100.,long,2025-10-16 19:45:00+02:00,25018.1,2025-10-16 19:45:00+02:00,24949.797363803762,SL,0.1,-6830.3,-6.83,356.61
SP500.,short,2025-10-16 20:30:00+02:00,6684.36,2025-10-16 21:30:00+02:00,6631.362506578108,TP,0.4,5299.7,21.2,377.81
NAS100.,short,2025-10-16 21:00:00+02:00,24821.1,2025-10-16 21:45:00+02:00,24688.36084859592,SL,0.1,13273.9,13.27,391.08
DJ30.,short,2025-10-16 21:00:00+02:00,46251.86,2025-10-16 21:45:00+02:00,46090.56140253685,SL,0.1,16129.9,16.13,407.21
DJ30.,long,2025-10-17 16:30:00+02:00,45948.06,2025-10-17 18:45:00+02:00,46038.79453833043,SL,0.1,9073.5,9.07,416.28
NAS100.,long,2025-10-17 16:30:00+02:00,24559.9,2025-10-17 19:00:00+02:00,24654.18952687138,SL,0.1,9429.0,9.43,425.71
SP500.,long,2025-10-17 16:15:00+02:00,6618.31,2025-10-17 19:00:00+02:00,6629.126646794502,SL,0.4,1081.7,4.33,430.04
DJ30.,short,2025-10-20 16:00:00+02:00,46269.45,2025-10-20 16:45:00+02:00,46319.73932545951,SL,0.2,-5028.9,-10.06,419.98
NAS100.,short,2025-10-21 18:45:00+02:00,25120.58,2025-10-21 19:30:00+02:00,25103.120044337193,SL,0.3,1746.0,5.24,425.22
SP500.,long,2025-10-21 20:00:00+02:00,6754.0,2025-10-21 20:15:00+02:00,6745.105954241655,SL,1.0,-889.4,-8.89,416.33
NAS100.,short,2025-10-22 16:45:00+02:00,25082.31,2025-10-22 17:00:00+02:00,25121.318923789004,SL,0.2,-3900.9,-7.8,408.53
SP500.,short,2025-10-22 16:45:00+02:00,6736.62,2025-10-22 17:00:00+02:00,6744.533949176477,SL,1.1,-791.4,-8.71,399.82
NAS100.,short,2025-10-22 19:15:00+02:00,25073.81,2025-10-22 19:45:00+02:00,24990.625455498197,SL,0.2,8318.5,16.64,416.46
DJ30.,short,2025-10-22 19:15:00+02:00,46876.49,2025-10-22 21:30:00+02:00,46674.042782514036,TP,0.1,20244.7,20.24,436.7
SP500.,short,2025-10-23 16:15:00+02:00,6701.99,2025-10-23 17:45:00+02:00,6697.64910710119,SL,1.1,434.1,4.77,441.47
NAS100.,long,2025-10-23 19:00:00+02:00,25033.46,2025-10-23 19:00:00+02:00,24972.693091315316,SL,0.1,-6076.7,-6.08,435.39
DJ30.,long,2025-10-23 18:45:00+02:00,46707.49,2025-10-23 19:00:00+02:00,46635.534776133594,SL,0.1,-7195.5,-7.2,428.19
SP500.,long,2025-10-23 18:45:00+02:00,6723.49,2025-10-23 19:15:00+02:00,6712.094581497362,SL,0.8,-1139.5,-9.12,419.07
DJ30.,short,2025-10-27 17:45:00+01:00,47466.45,2025-10-27 17:45:00+01:00,47515.78272818504,SL,0.2,-4933.3,-9.87,409.2
NAS100.,long,2025-10-27 18:30:00+01:00,25751.95,2025-10-27 23:45:00+01:00,25858.83770211,TP,0.2,10688.8,21.38,430.58
NAS100.,long,2025-10-29 18:00:00+01:00,26204.48,2025-10-29 18:00:00+01:00,26169.4343315327,SL,0.2,-3504.6,-7.01,423.57
DJ30.,short,2025-10-29 22:15:00+01:00,47862.4,2025-10-29 22:30:00+01:00,47624.03796184656,TP,0.1,23836.2,23.84,447.41
DJ30.,short,2025-10-30 16:30:00+01:00,47457.45,2025-10-30 16:45:00+01:00,47533.90600804578,SL,0.1,-7645.6,-7.65,439.76
NAS100.,short,2025-10-30 16:30:00+01:00,26046.63,2025-10-30 17:30:00+01:00,25862.043719519635,TP,0.1,18458.6,18.46,458.22
SP500.,short,2025-10-30 16:30:00+01:00,6874.81,2025-10-30 17:45:00+01:00,6855.166429213896,SL,0.7,1964.4,13.75,471.97
DJ30.,long,2025-10-30 17:45:00+01:00,47715.4,2025-10-30 18:30:00+01:00,48036.16194291446,TP,0.1,32076.2,32.08,504.05
DJ30.,long,2025-10-31 16:30:00+01:00,47695.95,2025-10-31 16:30:00+01:00,47649.23682880299,SL,0.2,-4671.3,-9.34,494.71
NAS100.,short,2025-10-31 17:45:00+01:00,26010.83,2025-10-31 18:30:00+01:00,26056.789434188933,SL,0.2,-4595.9,-9.19,485.52
SP500.,short,2025-10-31 17:45:00+01:00,6861.68,2025-10-31 18:30:00+01:00,6871.939306149333,SL,1.0,-1025.9,-10.26,475.26
SP500.,short,2025-10-31 20:00:00+01:00,6850.03,2025-10-31 21:30:00+01:00,6835.86517388153,SL,0.6,1416.5,8.5,483.76
NAS100.,short,2025-10-31 20:00:00+01:00,25944.83,2025-10-31 21:45:00+01:00,25850.13640514127,SL,0.1,9469.4,9.47,493.23
DJ30.,short,2025-10-31 20:15:00+01:00,47535.4,2025-10-31 22:45:00+01:00,47640.42008885768,SL,0.1,-10502.0,-10.5,482.73
DJ30.,short,2025-11-03 16:15:00+01:00,47590.45,2025-11-03 17:00:00+01:00,47635.78177171303,SL,0.2,-4533.2,-9.07,473.66
DJ30.,short,2025-11-03 17:45:00+01:00,47538.45,2025-11-03 18:15:00+01:00,47345.844445577895,TP,0.1,19260.6,19.26,492.92
SP500.,short,2025-11-03 17:45:00+01:00,6862.0,2025-11-03 18:30:00+01:00,6843.215268234782,SL,0.9,1878.5,16.91,509.83
NAS100.,short,2025-11-03 18:30:00+01:00,25948.6,2025-11-03 18:45:00+01:00,26010.223481195757,SL,0.2,-6162.3,-12.32,497.51
NAS100.,long,2025-11-04 18:00:00+01:00,25784.91,2025-11-04 18:45:00+01:00,25710.446404784343,SL,0.1,-7446.4,-7.45,490.06
SP500.,long,2025-11-04 18:00:00+01:00,6816.09,2025-11-04 20:00:00+01:00,6801.141764042626,SL,0.7,-1494.8,-10.46,479.6
DJ30.,long,2025-11-04 18:00:00+01:00,47200.37,2025-11-04 20:15:00+01:00,47109.917926507005,SL,0.1,-9045.2,-9.05,470.55
NAS100.,long,2025-11-05 16:45:00+01:00,25505.71,2025-11-05 17:15:00+01:00,25448.267306759244,SL,0.2,-5744.3,-11.49,459.06
DJ30.,long,2025-11-05 18:00:00+01:00,47281.57,2025-11-05 18:15:00+01:00,47189.91513473739,SL,0.1,-9165.5,-9.17,449.89
SP500.,long,2025-11-05 18:00:00+01:00,6804.74,2025-11-05 23:30:00+01:00,6826.641676052465,SL,0.7,2190.2,15.33,465.22
DJ30.,short,2025-11-06 17:30:00+01:00,47270.07,2025-11-06 17:30:00+01:00,47326.92371961867,SL,0.2,-5685.4,-11.37,453.85
NAS100.,short,2025-11-06 17:30:00+01:00,25592.76,2025-11-06 17:45:00+01:00,25555.939025137286,SL,0.2,3682.1,7.36,461.21
SP500.,short,2025-11-06 17:30:00+01:00,6795.29,2025-11-06 18:00:00+01:00,6764.255563682502,TP,0.9,3103.4,27.93,489.14
DJ30.,short,2025-11-07 19:00:00+01:00,46731.72,2025-11-07 20:15:00+01:00,46638.64323381871,SL,0.1,9307.7,9.31,498.45
DJ30.,long,2025-11-10 17:45:00+01:00,47298.45,2025-11-10 17:45:00+01:00,47239.24961399713,SL,0.2,-5920.0,-11.84,486.61
NAS100.,long,2025-11-10 18:15:00+01:00,25558.9,2025-11-10 18:45:00+01:00,25505.917025997216,SL,0.2,-5298.3,-10.6,476.01
SP500.,long,2025-11-10 18:00:00+01:00,6814.95,2025-11-10 18:45:00+01:00,6804.745380169389,SL,1.0,-1020.5,-10.2,465.81
DJ30.,short,2025-11-10 18:45:00+01:00,47108.45,2025-11-10 19:15:00+01:00,47064.340051661486,SL,0.1,4411.0,4.41,470.22
SP500.,short,2025-11-10 19:30:00+01:00,6784.5,2025-11-10 20:00:00+01:00,6798.123066991109,SL,0.7,-1362.3,-9.54,460.68
NAS100.,short,2025-11-11 16:30:00+01:00,25518.28,2025-11-11 17:15:00+01:00,25558.30408704602,SL,0.2,-4002.4,-8.0,452.68
SP500.,short,2025-11-11 16:30:00+01:00,6825.64,2025-11-11 17:15:00+01:00,6832.903003380507,SL,1.3,-726.3,-9.44,443.24
SP500.,long,2025-11-11 18:00:00+01:00,6838.02,2025-11-11 18:00:00+01:00,6829.283140701624,SL,1.0,-873.7,-8.74,434.5
NAS100.,short,2025-11-11 18:15:00+01:00,25507.78,2025-11-11 19:00:00+01:00,25477.854543235866,SL,0.2,2992.5,5.99,440.49
DJ30.,long,2025-11-11 17:45:00+01:00,47497.34,2025-11-11 19:00:00+01:00,47579.96450232345,SL,0.2,8262.5,16.52,457.01
SP500.,short,2025-11-12 17:45:00+01:00,6871.37,2025-11-12 18:45:00+01:00,6856.053448603439,SL,1.2,1531.7,18.38,475.39
NAS100.,short,2025-11-13 16:45:00+01:00,25456.43,2025-11-13 17:30:00+01:00,25288.715115015315,TP,0.2,16771.5,33.54,508.93
SP500.,short,2025-11-13 16:45:00+01:00,6840.54,2025-11-13 17:30:00+01:00,6808.638381831578,TP,0.9,3190.2,28.71,537.64
NAS100.,short,2025-11-13 18:45:00+01:00,25238.18,2025-11-13 20:15:00+01:00,25188.448442346733,SL,0.1,4973.2,4.97,542.61
NAS100.,long,2025-11-14 18:45:00+01:00,25036.33,2025-11-14 20:45:00+01:00,25117.311933779944,SL,0.1,8098.2,8.1,550.71
SP500.,long,2025-11-14 18:45:00+01:00,6735.17,2025-11-14 20:45:00+01:00,6759.119542715561,SL,0.5,2395.0,11.97,562.68
SP500.,short,2025-11-17 19:15:00+01:00,6712.0,2025-11-17 19:30:00+01:00,6733.904765286145,SL,0.5,-2190.5,-10.95,551.73
NAS100.,short,2025-11-18 17:45:00+01:00,24606.68,2025-11-18 18:15:00+01:00,24477.43560556118,SL,0.1,12924.4,12.92,564.65
DJ30.,short,2025-11-19 17:15:00+01:00,46141.83,2025-11-19 17:45:00+01:00,46206.944673537386,SL,0.2,-6511.5,-13.02,551.63
DJ30.,long,2025-11-19 18:15:00+01:00,46298.33,2025-11-19 18:15:00+01:00,46210.84762310232,SL,0.1,-8748.2,-8.75,542.88
DJ30.,short,2025-11-19 19:00:00+01:00,46041.33,2025-11-19 21:00:00+01:00,46151.86672815022,SL,0.1,-11053.7,-11.05,531.83
DJ30.,long,2025-11-20 16:45:00+01:00,46565.53,2025-11-20 17:30:00+01:00,46798.798543073346,TP,0.1,23326.9,23.33,555.16
SP500.,long,2025-11-20 16:45:00+01:00,6749.17,2025-11-20 18:00:00+01:00,6762.313622756203,SL,0.7,1314.4,9.2,564.36
NAS100.,long,2025-11-20 16:45:00+01:00,25156.03,2025-11-20 18:45:00+01:00,25197.54132141351,SL,0.2,4151.1,8.3,572.66
NAS100.,short,2025-11-20 19:15:00+01:00,24968.53,2025-11-20 19:45:00+01:00,24619.68382164049,TP,0.1,34884.6,34.88,607.54
DJ30.,long,2025-11-21 16:00:00+01:00,46105.03,2025-11-21 17:15:00+01:00,45983.38505725121,SL,0.1,-12164.5,-12.16,595.38
NAS100.,long,2025-11-24 17:45:00+01:00,24578.6,2025-11-24 19:45:00+01:00,24840.270066181623,TP,0.1,26167.0,26.17,621.55
SP500.,long,2025-11-24 18:15:00+01:00,6679.6,2025-11-25 10:00:00+01:00,6706.470127066919,SL,0.6,2687.0,16.12,637.67
DJ30.,long,2025-11-25 15:45:00+01:00,46536.19,2025-11-25 15:45:00+01:00,46474.374475897086,SL,0.2,-6181.6,-12.36,625.31
SP500.,long,2025-11-25 15:45:00+01:00,6718.53,2025-11-25 17:00:00+01:00,6707.998761696013,SL,1.2,-1053.1,-12.64,612.67
DJ30.,long,2025-11-25 16:15:00+01:00,46524.49,2025-11-25 17:30:00+01:00,46727.09903428661,TP,0.2,20260.9,40.52,653.19
DJ30.,long,2025-11-25 18:00:00+01:00,46644.04,2025-11-25 18:00:00+01:00,46543.35617989753,SL,0.1,-10068.4,-10.07,643.12
NAS100.,short,2025-11-25 18:15:00+01:00,24707.75,2025-11-25 18:30:00+01:00,24786.98987085615,SL,0.2,-7924.0,-15.85,627.27
DJ30.,long,2025-11-25 18:30:00+01:00,46688.49,2025-11-25 18:45:00+01:00,46764.806179897525,SL,0.1,7631.6,7.63,634.9
SP500.,long,2025-11-25 18:45:00+01:00,6728.78,2025-11-25 18:45:00+01:00,6712.7341276382185,SL,0.8,-1604.6,-12.84,622.06
SP500.,long,2025-11-26 17:45:00+01:00,6812.03,2025-11-26 17:45:00+01:00,6802.906445396414,SL,1.4,-912.4,-12.77,609.29
DJ30.,long,2025-11-26 19:00:00+01:00,47478.5,2025-11-26 20:15:00+01:00,47531.587103398524,SL,0.1,5308.7,5.31,614.6
NAS100.,long,2025-11-26 19:00:00+01:00,25238.04,2025-11-26 21:00:00+01:00,25273.902091881086,SL,0.2,3586.2,7.17,621.77
DJ30.,long,2025-11-28 18:00:00+01:00,47616.5,2025-11-28 18:30:00+01:00,47765.10693492716,TP,0.3,14860.7,44.58,666.35
SP500.,long,2025-11-28 18:15:00+01:00,6840.03,2025-11-28 19:15:00+01:00,6845.978445033104,SL,1.8,594.8,10.71,677.06
DJ30.,long,2025-12-01 18:00:00+01:00,47697.5,2025-12-01 18:00:00+01:00,47622.7407221821,SL,0.2,-7475.9,-14.95,662.11
SP500.,long,2025-12-01 18:00:00+01:00,6839.65,2025-12-01 18:15:00+01:00,6827.030256184944,SL,1.0,-1262.0,-12.62,649.49
NAS100.,long,2025-12-01 18:00:00+01:00,25358.15,2025-12-01 18:30:00+01:00,25291.798260930176,SL,0.2,-6635.2,-13.27,636.22
DJ30.,short,2025-12-01 18:30:00+01:00,47437.45,2025-12-01 18:45:00+01:00,47512.875149718755,SL,0.2,-7542.5,-15.09,621.13
NAS100.,long,2025-12-01 19:00:00+01:00,25402.35,2025-12-01 19:00:00+01:00,25335.462861820622,SL,0.2,-6688.7,-13.38,607.75
DJ30.,long,2025-12-02 18:15:00+01:00,47519.55,2025-12-02 18:15:00+01:00,47444.95917058254,SL,0.2,-7459.1,-14.92,592.83
SP500.,long,2025-12-02 18:15:00+01:00,6854.32,2025-12-02 18:15:00+01:00,6845.054173797211,SL,1.3,-926.6,-12.05,580.78
DJ30.,long,2025-12-02 19:00:00+01:00,47608.55,2025-12-02 19:00:00+01:00,47531.298973771314,SL,0.2,-7725.1,-15.45,565.33
SP500.,long,2025-12-02 19:00:00+01:00,6860.07,2025-12-02 19:00:00+01:00,6847.77188769405,SL,0.9,-1229.8,-11.07,554.26
SP500.,short,2025-12-02 19:30:00+01:00,6824.07,2025-12-02 19:30:00+01:00,6836.563527770545,SL,0.9,-1249.4,-11.24,543.02
DJ30.,short,2025-12-03 17:30:00+01:00,47491.55,2025-12-03 17:30:00+01:00,47553.8172103431,SL,0.2,-6226.7,-12.45,530.57
NAS100.,short,2025-12-03 17:30:00+01:00,25488.09,2025-12-03 18:00:00+01:00,25543.295756483065,SL,0.2,-5520.6,-11.04,519.53
SP500.,short,2025-12-03 17:30:00+01:00,6829.42,2025-12-03 18:00:00+01:00,6840.061804015509,SL,1.0,-1064.2,-10.64,508.89
NAS100.,long,2025-12-04 17:15:00+01:00,25717.94,2025-12-04 17:30:00+01:00,25677.874347299254,SL,0.3,-4006.6,-12.02,496.87
SP500.,long,2025-12-04 17:15:00+01:00,6880.12,2025-12-04 17:30:00+01:00,6873.033282745107,SL,1.4,-708.7,-9.92,486.95
DJ30.,short,2025-12-04 17:45:00+01:00,47948.55,2025-12-04 18:00:00+01:00,47904.369856660196,SL,0.2,4418.0,8.84,495.79
NAS100.,short,2025-12-04 18:00:00+01:00,25548.44,2025-12-04 18:30:00+01:00,25598.94288432307,SL,0.2,-5050.3,-10.1,485.69
SP500.,short,2025-12-04 18:00:00+01:00,6853.62,2025-12-04 18:30:00+01:00,6863.064521796283,SL,1.0,-944.5,-9.44,476.25
DJ30.,short,2025-12-04 19:45:00+01:00,47871.55,2025-12-04 20:45:00+01:00,47949.17018026743,SL,0.1,-7762.0,-7.76,468.49
NAS100.,short,2025-12-05 16:30:00+01:00,25680.2,2025-12-05 16:30:00+01:00,25605.916148614655,TP,0.4,7428.4,29.71,498.2
DJ30.,short,2025-12-05 16:45:00+01:00,47855.15,2025-12-05 17:00:00+01:00,47897.03104562124,SL,0.2,-4188.1,-8.38,489.82
DJ30.,long,2025-12-05 17:45:00+01:00,48035.45,2025-12-05 18:15:00+01:00,48119.90180279081,SL,0.2,8445.2,16.89,506.71
NAS100.,long,2025-12-05 18:00:00+01:00,25784.4,2025-12-05 18:45:00+01:00,25731.813106776262,SL,0.2,-5258.7,-10.52,496.19
SP500.,long,2025-12-05 18:00:00+01:00,6890.17,2025-12-05 18:45:00+01:00,6896.74228894463,SL,1.2,657.2,7.89,504.08
DJ30.,short,2025-12-08 18:15:00+01:00,47857.45,2025-12-08 18:15:00+01:00,47921.83285023963,SL,0.2,-6438.3,-12.88,491.2
SP500.,short,2025-12-08 17:45:00+01:00,6880.3,2025-12-08 18:15:00+01:00,6861.5991520432,TP,1.6,1870.1,29.92,521.12
NAS100.,short,2025-12-08 18:00:00+01:00,25745.35,2025-12-08 18:30:00+01:00,25701.810415305285,SL,0.2,4354.0,8.71,529.83
DJ30.,short,2025-12-08 18:45:00+01:00,47857.15,2025-12-08 20:30:00+01:00,47813.9331782887,SL,0.2,4321.7,8.64,538.47
DJ30.,short,2025-12-09 16:45:00+01:00,47778.03,2025-12-09 17:30:00+01:00,47823.30205678401,SL,0.2,-4527.2,-9.05,529.42
NAS100.,short,2025-12-10 18:45:00+01:00,25595.25,2025-12-10 19:15:00+01:00,25647.30333362213,SL,0.2,-5205.3,-10.41,519.01
DJ30.,long,2025-12-10 18:00:00+01:00,47713.53,2025-12-10 20:00:00+01:00,47809.01338152159,SL,0.2,9548.3,19.1,538.11
NAS100.,long,2025-12-10 22:15:00+01:00,25706.5,2025-12-10 22:15:00+01:00,25654.44666637787,SL,0.2,-5205.3,-10.41,527.7
SP500.,long,2025-12-10 22:15:00+01:00,6869.8,2025-12-10 22:15:00+01:00,6858.913256554987,SL,1.0,-1088.7,-10.89,516.81
SP500.,short,2025-12-11 18:00:00+01:00,6847.85,2025-12-11 18:00:00+01:00,6860.364277063049,SL,0.8,-1251.4,-10.01,506.8
SP500.,short,2025-12-12 18:00:00+01:00,6896.68,2025-12-12 18:15:00+01:00,6868.837660824478,TP,1.1,2784.2,30.63,537.43
DJ30.,short,2025-12-12 18:15:00+01:00,48824.53,2025-12-12 18:30:00+01:00,48790.65072476146,SL,0.2,3387.9,6.78,544.21
DJ30.,long,2025-12-15 17:15:00+01:00,48802.45,2025-12-15 17:15:00+01:00,48761.278041515034,SL,0.3,-4117.2,-12.35,531.86
NAS100.,short,2025-12-15 17:45:00+01:00,25318.75,2025-12-15 18:00:00+01:00,25194.00361098565,TP,0.3,12474.6,37.42,569.28
DJ30.,short,2025-12-15 17:45:00+01:00,48694.45,2025-12-15 18:00:00+01:00,48532.67597983736,TP,0.2,16177.4,32.35,601.63
SP500.,short,2025-12-15 17:45:00+01:00,6858.4,2025-12-15 18:00:00+01:00,6833.7407535067405,TP,1.3,2465.9,32.06,633.69
DJ30.,short,2025-12-16 17:45:00+01:00,48376.96,2025-12-16 17:45:00+01:00,48458.51513184372,SL,0.2,-8155.5,-16.31,617.38
DJ30.,short,2025-12-16 18:15:00+01:00,48353.41,2025-12-16 18:30:00+01:00,48273.313659599946,SL,0.1,8009.6,8.01,625.39
SP500.,short,2025-12-16 18:30:00+01:00,6795.15,2025-12-16 21:30:00+01:00,6785.724669490149,SL,0.7,942.5,6.6,631.99
SP500.,short,2025-12-17 17:30:00+01:00,6815.5,2025-12-17 17:45:00+01:00,6806.849802025894,SL,1.3,865.0,11.25,643.24
DJ30.,long,2025-12-17 17:45:00+01:00,48303.44,2025-12-17 18:00:00+01:00,48357.97978689499,SL,0.2,5454.0,10.91,654.15
NAS100.,short,2025-12-17 18:00:00+01:00,25116.93,2025-12-17 18:45:00+01:00,24910.67127667424,TP,0.2,20625.9,41.25,695.4
SP500.,short,2025-12-17 18:15:00+01:00,6804.5,2025-12-17 18:45:00+01:00,6764.3833199152095,TP,1.0,4011.7,40.12,735.52
DJ30.,short,2025-12-17 18:45:00+01:00,48179.44,2025-12-17 19:15:00+01:00,48125.57150891535,SL,0.1,5386.8,5.39,740.91
DJ30.,long,2025-12-18 18:30:00+01:00,48283.56,2025-12-18 20:00:00+01:00,48183.255155350176,SL,0.1,-10030.5,-10.03,730.88
SP500.,long,2025-12-18 18:30:00+01:00,6805.5,2025-12-18 20:00:00+01:00,6787.936282819924,SL,0.8,-1756.4,-14.05,716.83
DJ30.,long,2025-12-19 17:30:00+01:00,48104.11,2025-12-19 17:45:00+01:00,48206.614254819746,SL,0.2,10250.4,20.5,737.33
NAS100.,long,2025-12-22 17:00:00+01:00,25547.35,2025-12-22 17:30:00+01:00,25524.214538316995,SL,0.6,-2313.5,-13.88,723.45
DJ30.,long,2025-12-22 17:15:00+01:00,48259.35,2025-12-22 17:30:00+01:00,48355.215735625876,TP,0.5,9586.6,47.93,771.38
NAS100.,short,2025-12-23 16:45:00+01:00,25437.08,2025-12-23 17:30:00+01:00,25465.737621788234,SL,0.5,-2865.8,-14.33,757.05
NAS100.,long,2025-12-24 15:45:00+01:00,25615.03,2025-12-24 17:15:00+01:00,25601.696385234187,SL,1.1,-1333.4,-14.67,742.38
SP500.,long,2025-12-24 16:45:00+01:00,6916.19,2025-12-24 17:15:00+01:00,6913.406360714841,SL,5.4,-278.4,-15.03,727.35
DJ30.,long,2025-12-24 16:45:00+01:00,48497.89,2025-12-24 17:30:00+01:00,48476.94652146392,SL,0.7,-2094.3,-14.66,712.69
NAS100.,long,2025-12-24 19:15:00+01:00,25652.53,2025-12-24 21:00:00+01:00,25667.847274154596,SL,0.5,1531.7,7.66,720.35
SP500.,long,2025-12-26 16:45:00+01:00,6940.62,2025-12-26 17:30:00+01:00,6937.054213078051,SL,4.0,-356.6,-14.26,706.09
NAS100.,long,2025-12-26 17:45:00+01:00,25736.73,2025-12-26 17:45:00+01:00,25711.69019602796,SL,0.6,-2504.0,-15.02,691.07
DJ30.,long,2025-12-26 17:45:00+01:00,48768.39,2025-12-26 17:45:00+01:00,48730.91818768366,SL,0.4,-3747.2,-14.99,676.08
NAS100.,short,2025-12-26 18:15:00+01:00,25648.23,2025-12-26 18:15:00+01:00,25673.41523651161,SL,0.5,-2518.5,-12.59,663.49
NAS100.,short,2025-12-29 18:15:00+01:00,25492.45,2025-12-29 18:15:00+01:00,25533.831935585065,SL,0.3,-4138.2,-12.41,651.08
SP500.,short,2025-12-29 18:15:00+01:00,6905.2,2025-12-29 18:15:00+01:00,6913.4564173999,SL,1.6,-825.6,-13.21,637.87
NAS100.,short,2025-12-30 16:45:00+01:00,25526.21,2025-12-30 17:30:00+01:00,25552.47696748981,SL,0.5,-2626.7,-13.13,624.74
SP500.,short,2025-12-30 17:45:00+01:00,6905.91,2025-12-30 17:45:00+01:00,6911.409581260254,SL,2.3,-550.0,-12.65,612.09
SP500.,short,2025-12-30 18:15:00+01:00,6903.41,2025-12-30 18:45:00+01:00,6911.266781800933,SL,1.6,-785.7,-12.57,599.52
DJ30.,short,2025-12-30 18:15:00+01:00,48388.61,2025-12-30 19:00:00+01:00,48441.71664933129,SL,0.2,-5310.7,-10.62,588.9
DJ30.,long,2025-12-31 16:45:00+01:00,48404.31,2025-12-31 17:30:00+01:00,48422.777834018554,SL,0.5,1846.8,9.23,598.13
DJ30.,short,2025-12-31 18:15:00+01:00,48259.61,2025-12-31 21:45:00+01:00,48311.24502462818,SL,0.2,-5163.5,-10.33,587.8
DJ30.,short,2026-01-02 17:30:00+01:00,48227.11,2026-01-02 17:30:00+01:00,48111.048818242234,TP,0.3,11606.1,34.82,622.62
SP500.,short,2026-01-02 17:45:00+01:00,6880.26,2026-01-02 17:45:00+01:00,6887.477812578187,SL,1.7,-721.8,-12.27,610.35
SP500.,short,2026-01-02 18:15:00+01:00,6874.01,2026-01-02 18:15:00+01:00,6846.107628093696,TP,1.3,2790.2,36.27,646.62
NAS100.,short,2026-01-02 18:15:00+01:00,25433.81,2026-01-02 18:30:00+01:00,25338.21168234545,SL,0.2,9559.8,19.12,665.74
DJ30.,short,2026-01-02 18:30:00+01:00,47989.61,2026-01-02 18:30:00+01:00,48049.63635261617,SL,0.2,-6002.6,-12.01,653.73
SP500.,short,2026-01-02 19:00:00+01:00,6844.26,2026-01-02 19:30:00+01:00,6854.350813399676,SL,1.3,-1009.1,-13.12,640.61
DJ30.,short,2026-01-05 16:15:00+01:00,48378.35,2026-01-05 16:45:00+01:00,48423.00109653639,SL,0.3,-4465.1,-13.4,627.21
NAS100.,long,2026-01-05 17:15:00+01:00,25440.7,2026-01-05 17:30:00+01:00,25400.495899333233,SL,0.3,-4020.4,-12.06,615.15
DJ30.,long,2026-01-05 17:15:00+01:00,48490.35,2026-01-05 17:30:00+01:00,48653.794629959586,TP,0.2,16344.5,32.69,647.84
SP500.,long,2026-01-05 17:15:00+01:00,6891.72,2026-01-05 17:45:00+01:00,6900.080056814521,SL,1.6,836.0,13.38,661.22
NAS100.,long,2026-01-05 18:15:00+01:00,25473.45,2026-01-05 21:15:00+01:00,25411.68134126032,SL,0.2,-6176.9,-12.35,648.87
SP500.,long,2026-01-06 17:45:00+01:00,6915.39,2026-01-06 18:00:00+01:00,6934.158819255388,TP,2.1,1876.9,39.41,688.28
